Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9608588"")";;;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos;4;NMR in biomedicine;9608588
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;is manifestation of;"=HYPERLINK(""http://www.hmdb.ca/metabolites/hmdb01414"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21761941"")";;irritable bowel syndrome;847170;['Congenital Abnormality', 'Disease or Syndrome'];13,0;Euretos, Pubmed;4;Molecular microbiology;14756784;HMDB;6, 4;HMDB v3.6, Journal of proteome research;Not available, 21761941
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23497261"")";;;irritable bowel syndrome;847170;['Congenital Abnormality', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos;4;Microbial cell factories;23497261
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11054386"")";;;intestinal diseases;396567;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos;4;Gastroenterology;11054386
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;is part of, affects, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9487022"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2834074"")";;antigen-presenting cells;934406;['Cell', 'Cell Component'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos, Euretos;4, 4;The journal of investigative dermatology. Symposium proceedings, Cellular immunology;9487022, 2834074
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22865266"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27031111"")";;antigen-presenting cells;934406;['Cell', 'Cell Component'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos;4, 4;Cancer immunology, immunotherapy : CII, PLoS pathogens;22865266, 27031111
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16177130"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12543549"")";;immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos;4, 4;Journal of immunology (Baltimore, Md. : 1950), Veterinary immunology and immunopathology;16177130, 12543549
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;disrupts, augments, causes, affects, does not cause;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25710248"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19837843"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19933832"")";immune response;557453;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of immunotherapy (Hagerstown, Md. : 1997), Applied and environmental microbiology, Infection and immunity, Journal of reproduction and fertility. Supplement, International reviews of immunology;25710248, 19837843, 19933832, 8984178, 8046274
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21941624"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17264484"")";;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos;4, 4;Journal of transplantation, Chemical immunology and allergy;21941624, 17264484
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;augments, causes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26319741"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17618449"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12198554"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos, Euretos;4, 4, 4;Vaccine, Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie, Sheng wu hua xue yu sheng wu wu li xue bao Acta biochimica et biophysica Sinica;26319741, 17618449, 12198554
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21605503"")";;;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos;4;Nutritional neuroscience;21605503
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;inhibits, stimulates, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9675262"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4863983"")";;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos, Euretos, Euretos;4, 4;Mutation research, Journal of bacteriology;9675262, 4863983
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24040081"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos;4;PloS one;24040081
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9044827"")";;;intestinal mucosa;1270468;['Tissue'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos;4;Cancer research;9044827
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12584408"")";;;intestinal mucosa;1270468;['Tissue'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos;4;Neuroimmunomodulation;12584408
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;coexists with, converts to, interacts with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25770429"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26113157"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6603020"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;International journal of food microbiology, Plant physiology and biochemistry : PPB, Science (New York, N.Y.), Biochimica et biophysica acta;25770429, 26113157, 6603020, 7055613
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16762375"")";;;anxiety;1367915;['Mental Process'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos;4;Neuropharmacology;16762375
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;causes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7393972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6115365"")";;defecation;731129;['Organism Function'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos;4, 4;Pharmacology, biochemistry, and behavior, Peptides;7393972, 6115365
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;is location of, produces, is part of, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25333815"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23573299"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12845650"")";natural killer cells;561020;['Cell'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos, Euretos, Euretos;4, 4, 4;Oncology reports, PloS one, International journal of cancer;25333815, 23573299, 12845650
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;augments, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16860280"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12147141"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14972664"")";energy metabolism;2070760;['Physiologic Function'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos, Euretos;4, 4, 4;Comptes rendus biologies, Diabetic medicine : a journal of the British Diabetic Association, Brain research;16860280, 12147141, 14972664
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23831467"")";;;defense response;276633;['Organism Function'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos;4;Biochemical and biophysical research communications;23831467
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;is part of, augments, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26358220"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10477606"")";;mast cell;603747;['Cell'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos, Euretos, Euretos;4, 4;The American journal of pathology, Journal of immunology (Baltimore, Md. : 1950);26358220, 10477606
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;is location of, is part of, augments, affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25257818"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17276881"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18055192"")";mast cell;603747;['Cell'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of the European Academy of Dermatology and Venereology : JEADV, Immunology and allergy clinics of North America, Biosensors & bioelectronics, Clinical and experimental immunology, The Journal of biological chemistry;25257818, 17276881, 18055192, 10691909, 15151996
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23669395"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15753533"")";;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos;4, 4;The Journal of experimental medicine, Gut;23669395, 15753533
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;disrupts, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18996377"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14970176"")";;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos;4, 4;Gastroenterology, The Journal of experimental medicine;18996377, 14970176
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10502518"")";;;diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos;4;Virology;10502518
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/770385"")";;;alpha-melanocyte stimulating hormone;389536;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2354;inhibits, interacts with, stimulates, interacts with, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20610647"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10834686"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2171367"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Investigative ophthalmology;770385;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Journal of immunology (Baltimore, Md. : 1950), Critical care medicine, The American journal of physiology, Annals of the New York Academy of Sciences;20610647, 10834686, 2171367, 9629265
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26918627"")";;;fusion protein;3784494;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine'];7785;stimulates, is the same as, interacts with, produces, coexists with, is lower than, coexists with, produces, is compared with, inhibits, inhibits, stimulates, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17503043"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19665289"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10720148"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;APMIS : acta pathologica, microbiologica, et immunologica Scandinavica;26918627;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Cancer immunology, immunotherapy : CII, Cancer letters, Leukemia, Biotechnology letters, Journal of immunology (Baltimore, Md. : 1950), Cytokine, Experimental hematology, Clinical and experimental immunology, Infection and immunity, Journal of immunology (Baltimore, Md. : 1950), Vaccine, Cytokine;17503043, 19665289, 10720148, 12882572, 9886424, 1909588, 1373690, 7923880, 12654814, 9605170, 24731813, 11243705
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;augments, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11015472"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3126359"")";;gut;3876348;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos, Euretos;4, 4;The Journal of nutrition, Journal of inherited metabolic disease;11015472, 3126359
