Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bacteroides caccae;4678901;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283019"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16454838"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;The American journal of gastroenterology;16454838
bacteroides ovatus;4678856;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1029471"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281766"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 17938185;Euretos;4;Digestion;7160549
bacteroides ovatus;4678856;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282872"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16454838"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;The American journal of gastroenterology;16454838
parabacteroides merdae;4678781;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1061765"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281774"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 18070958;Euretos;4;Digestion;7160549
parabacteroides merdae;4678781;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16454838"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;The American journal of gastroenterology;16454838
bacteroides stercoris;4678707;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282839"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281762"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 18955522;Euretos;4;Digestion;7160549
bacteroides stercoris;4678707;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283023"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16454838"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;The American journal of gastroenterology;16454838
prevotella oralis;4678677;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1660864"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675714"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20585132"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 20585132, 19223615;Euretos;4;Digestion;7160549
bacteroides vulgatus;4678591;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282837"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281769"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 18955522;Euretos;4;Digestion;7160549
bacteroides uniformis;4678570;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673762"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673763"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed;curated database, curated database, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy;Not available, Not available, 18625771;Euretos;4;Digestion;7160549
bacteroides uniformis;4678570;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283025"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16454838"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;The American journal of gastroenterology;16454838
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1265034"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20100877"")";;metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;prevents;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7160549"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 20100877;Euretos;4;Digestion;7160549
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1285072"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16454838"")";;;flatulence;1066868;['Sign or Symptom'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;The American journal of gastroenterology;16454838
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3553184"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;3553184;Euretos;4;Alimentary pharmacology & therapeutics;9663831
bifidobacterium adolescentis;4679305;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21798524"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Carbohydrate research;21798524;Euretos;4;Alimentary pharmacology & therapeutics;9663831
desulfovibrio piger;4679202;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25781158"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Acta biochimica Polonica;25781158;Euretos;4;Alimentary pharmacology & therapeutics;9663831
[ruminococcus] gnavus;4676883;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1854798"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;1854798;Euretos;4;Alimentary pharmacology & therapeutics;9663831
oxalobacter formigenes;457025;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16216870"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;16216870;Euretos;4;Alimentary pharmacology & therapeutics;9663831
bifidobacterium bifidum;3783210;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1854798"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;1854798;Euretos;4;Alimentary pharmacology & therapeutics;9663831
bifidobacterium dentium;3679438;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25179902"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;does not augment;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9663831"")";;;flatulence;1066868;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Journal of microbiology and biotechnology;25179902;Euretos;4;Alimentary pharmacology & therapeutics;9663831
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12762812"")";;quercetin;657382;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Vitamin'];12638;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25875015"")";;;enterocytes;614380;['Cell'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 12762812;Euretos;4;PloS one;25875015
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17966408"")";;;polyamines;888731;['Organic Chemical'];4690;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3706530"")";;;enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Advances in experimental medicine and biology;17966408;Euretos;4;The American journal of physiology;3706530
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4550672"")";;;cytosine;769135;['Chemical Viewed Structurally', 'Organic Chemical', 'Biologically Active Substance'];2601;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2266136"")";;;enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Journal of bacteriology;4550672;Euretos;4;The Journal of biological chemistry;2266136
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3553184"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;is part of, is location of, affects, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17361098"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14630573"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3122507"")";enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;3553184;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Cell cycle (Georgetown, Tex.), Experimental diabesity research, Acta histochemica, The American journal of physiology;17361098, 14630573, 3122507, 8178995
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26719785"")";;;thiazoles;564333;['Chemical Viewed Structurally', 'Organic Chemical'];1820;is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11729854"")";;;enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Iranian journal of microbiology;26719785;Euretos;4;International journal of surgical investigation;11729854
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14756784"")";;;putrescine;530178;['Chemical Viewed Structurally', 'Organic Chemical', 'Neuroreactive Substance or Biogenic Amine'];3163;augments, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3706530"")";;;enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Molecular microbiology;14756784;Euretos, Euretos;4;The American journal of physiology;3706530
bifidobacterium adolescentis;4679305;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21798524"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;is part of, is location of, affects, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17361098"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14630573"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3122507"")";enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Carbohydrate research;21798524;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Cell cycle (Georgetown, Tex.), Experimental diabesity research, Acta histochemica, The American journal of physiology;17361098, 14630573, 3122507, 8178995
desulfovibrio piger;4679202;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25781158"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;is part of, is location of, affects, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17361098"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14630573"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3122507"")";enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Acta biochimica Polonica;25781158;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Cell cycle (Georgetown, Tex.), Experimental diabesity research, Acta histochemica, The American journal of physiology;17361098, 14630573, 3122507, 8178995
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26399366"")";;;lactic acid;712966;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];3833;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24789504"")";;;enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Journal of applied microbiology;26399366;Euretos;4;Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association;24789504
[ruminococcus] gnavus;4676883;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1854798"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;is part of, is location of, affects, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17361098"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14630573"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3122507"")";enterocytes;614380;['Cell'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;1854798;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Cell cycle (Georgetown, Tex.), Experimental diabesity research, Acta histochemica, The American journal of physiology;17361098, 14630573, 3122507, 8178995
