Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
clostridium scindens;4679223;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19464381"")";;;cholic acid;528887;['Chemical Viewed Structurally', 'Steroid', 'Pharmacologic Substance', 'Biologically Active Substance'];1441;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8482301"")";;;bacterial translocation;401524;['Cell Function'];2,0;Euretos, Pubmed;4;Anaerobe;19464381;Euretos;4;European surgical research. Europaische chirurgische Forschung. Recherches chirurgicales europeennes;8482301
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;disrupts, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25698616"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15050718"")";;hyperalgesia;921994;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos;4, 4;Brain research, Neuroscience letters;25698616, 15050718
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/577583"")";;;intestinal obstruction;986015;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;The Japanese journal of surgery;577583
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;produces, affects, causes, augments, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17670946"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20089700"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23186919"")";immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Proceedings of the National Academy of Sciences of the United States of America, Journal of immunology (Baltimore, Md. : 1950), Chinese journal of traumatology = Zhonghua chuang shang za zhi, Lancet (London, England), Immunology today;17670946, 20089700, 23186919, 14654323, 2059305
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8051383"")";;;immunity;3681582;['Physiologic Function'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;Journal of hepatology;8051383
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14624357"")";;;antimicrobial effect;4192371;['Cell Function'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos;4;Medical microbiology and immunology;14624357
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20547807"")";;;antimicrobial effect;4192371;['Cell Function'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;Antimicrobial agents and chemotherapy;20547807
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11902610"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos;4;Acta odontologica Scandinavica;11902610
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;produces, augments, disrupts, is part of, is location of, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26559325"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12125281"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6578086"")";mast cell;603747;['Cell'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;The Journal of allergy and clinical immunology, Fiziolohichnyi zhurnal (Kiev, Ukraine : 1994), European journal of respiratory diseases. Supplement, Bailliere's best practice & research. Clinical endocrinology & metabolism, Acta biologica Academiae Scientiarum Hungaricae, Prostaglandins;26559325, 12125281, 6578086, 10903816, 5792192, 6201957
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7517817"")";;;mast cell;603747;['Cell'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;Digestive diseases and sciences;7517817
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;is associated with, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3964761"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10903006"")";;celiac disease;264393;['Finding', 'Disease or Syndrome', 'Neoplastic Process'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos, Euretos;4, 4;Gastroenterology, Alimentary pharmacology & therapeutics;3964761, 10903006
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;causes, affects, disrupts, is associated with, is not associated with, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20053964"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20857084"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1889142"")";malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;American journal of physiology. Regulatory, integrative and comparative physiology, Diabetologia, Clinical endocrinology, Biochemical Society transactions, Drugs & aging, Helvetica paediatrica acta;20053964, 20857084, 1889142, 10093713, 9638395, 5021693
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;causes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10597755"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14599052"")";;malnutrition;81063;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos, Euretos;4, 4;Archives of internal medicine, Acta paediatrica (Oslo, Norway : 1992). Supplement;10597755, 14599052
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;inhibits, does not inhibit, coexists with, interacts with, produces, does not interact with, interacts with, is compared with, stimulates, does not interact with, coexists with, inhibits, stimulates, is the same as;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16868892"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26472479"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23683514"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Experimental and clinical endocrinology & diabetes : official journal, German Society of Endocrinology [and] German Diabetes Association, Clinical and experimental immunology, The Journal of allergy and clinical immunology, PloS one, Casopis lekaru ceskych, Journal of interferon research, The American review of respiratory disease, The American journal of pathology, Journal of leukocyte biology, The Journal of allergy and clinical immunology, Journal of clinical immunology, Annals of the New York Academy of Sciences;16868892, 26472479, 23683514, 23717489, 12053755, 8301155, 8442606, 1992764, 2121884, 9449504, 20865305, 11268396
clostridium scindens;4679223;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19464381"")";;;cholic acid;528887;['Chemical Viewed Structurally', 'Steroid', 'Pharmacologic Substance', 'Biologically Active Substance'];1441;does not stimulate, does not stimulate;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16002565"")";;;cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Anaerobe;19464381;Euretos, Euretos;4;American journal of physiology. Gastrointestinal and liver physiology;16002565
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;interacts with, inhibits, inhibits, stimulates, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23990628"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24914220"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17224343"")";cytokine;174248;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of leukocyte biology, Infection and immunity, Metabolism: clinical and experimental, The Journal of biological chemistry, Life sciences;23990628, 24914220, 17224343, 11406622, 12527037
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2518868"")";;;increased defecation;3678775;['Finding'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;Alimentary pharmacology & therapeutics;2518868
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;is part of, does not affect, disrupts, is location of, affects, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15803762"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3027218"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6930649"")";neutrophil;907918;['Cell'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Berliner und Munchener tierarztliche Wochenschrift, Journal of leukocyte biology, Proceedings of the National Academy of Sciences of the United States of America, The Journal of clinical endocrinology and metabolism, Lancet (London, England), Le Sang;15803762, 3027218, 6930649, 9506771, 69184, 13804871
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;affects, augments, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26215998"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23736296"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6620817"")";metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos, Euretos, Euretos;4, 4, 4;Advances in experimental medicine and biology, Endocrinology, Kardiologiia;26215998, 23736296, 6620817
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;disrupts, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3300789"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/110571"")";;metabolic pathway;1317330;['Functional Concept'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos, Euretos;4, 4;Nauchnye doklady vysshei shkoly. Biologicheskie nauki, Digestive diseases and sciences;3300789, 110571
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21083"")";;;glucocorticoids;2299421;['Chemical Viewed Structurally', 'Steroid', 'Hormone'];9790;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7034441"")";;;intestinal mucosa;1270468;['Tissue'];2,0;Euretos, Pubmed;4;European journal of biochemistry;21083;Euretos;4;Acta medica Academiae Scientiarum Hungaricae;7034441
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;produces, affects, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11430996"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2373269"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7253848"")";intestinal mucosa;1270468;['Tissue'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos, Euretos, Euretos;4, 4, 4;Steroids, Digestion, Lipids;11430996, 2373269, 7253848
[ruminococcus] gnavus;4676883;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26192599"")";;;bile acids;788639;['Steroid', 'Biologically Active Substance'];5099;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12135027"")";;;defecation;731129;['Organism Function'];2,0;Euretos, Pubmed;4;Nature chemical biology;26192599;Euretos;4;The American journal of gastroenterology;12135027
