Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6251161"")";;;beta-galactosidase;699286;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];4739;produces, does not affect;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9502260"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11160255"")";;inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Journal of general microbiology;6251161;Euretos, Euretos;4, 4;Neuroscience, Journal of immunology (Baltimore, Md. : 1950);9502260, 11160255
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5384697"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5795906"")";;oxidoreductase;692621;['Amino Acid, Peptide, or Protein', 'Enzyme'];14860;predisposes, augments, affects, treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26209236"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16879993"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16941280"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Archiv fur Mikrobiologie, Journal of general microbiology;5384697, 5795906;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;The Journal of pharmacology and experimental therapeutics, Journal of the Society for Gynecologic Investigation, Hormone and metabolic research = Hormon- und Stoffwechselforschung = Hormones et metabolisme, Pathobiology of aging & age related diseases, Clinics (Sao Paulo, Brazil);26209236, 16879993, 16941280, 22953037, 23917671
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16248855"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2661269"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9655824"")";glutathione s-transferase;683283;['Amino Acid, Peptide, or Protein', 'Enzyme'];6481;disrupts, prevents, is associated with, is associated with, causes, treats, does not predispose, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20064607"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23079717"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18786635"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Biochemical journal, FEBS letters, Structure (London, England : 1993);16248855, 2661269, 9655824;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;"Free radical biology & medicine, Molecular biology reports, Free radical biology & medicine, Lung, Pakistan journal of biological sciences : PJBS, Atherosclerosis, American journal of clinical pathology, Clinica chimica acta; international journal of clinical chemistry";20064607, 23079717, 18786635, 22484660, 21916259, 14644396, 7639195, 8879847
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3553184"")";;;enzymes;652638;['Organic Chemical', 'Enzyme'];34379;prevents, disrupts, causes, treats, is associated with, augments, predisposes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16788158"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23345609"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9725245"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;3553184;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Journal of the National Cancer Institute, Science translational medicine, Journal of immunology (Baltimore, Md. : 1950), Federation proceedings, Proceedings of the National Academy of Sciences of the United States of America, Rinsho byori. The Japanese journal of clinical pathology, Orvosi hetilap;16788158, 23345609, 9725245, 3032690, 9520464, 4267648, 13335202
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7590184"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8744895"")";;superoxide dismutase;630426;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];9782;produces, causes, does not prevent, does not disrupt, disrupts, is associated with, prevents, is associated with, augments, predisposes, affects, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23375039"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25874692"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17069914"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;FEMS microbiology letters, Biometals : an international journal on the role of metal ions in biology, biochemistry, and medicine;7590184, 8744895;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Asian Pacific journal of tropical medicine, PloS one, Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology, The International journal of artificial organs, Dental materials journal, Nihon Shishubyo Gakkai kaishi, The Journal of clinical investigation, Free radical biology & medicine, Comptes rendus des seances de la Societe de biologie et de ses filiales, Current eye research, American journal of respiratory and critical care medicine, Biochemical pharmacology;23375039, 25874692, 17069914, 20037892, 17338307, 1966848, 4019779, 9626563, 159761, 6317285, 15883124, 12732366
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6344422"")";;;deoxyribonucleases;621045;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];938;predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25665049"")";;;inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Voprosy meditsinskoi khimii;6344422;Euretos;4;Anesthesiology;25665049
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4301563"")";;;phosphoric diester hydrolase;592494;['Amino Acid, Peptide, or Protein', 'Enzyme'];4826;disrupts, treats, is associated with, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17023270"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17253136"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23778321"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Archives of biochemistry and biophysics;4301563;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Free radical biology & medicine, Digestive diseases and sciences, Pharmacogenetics and genomics, British journal of cancer;17023270, 17253136, 23778321, 365211
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22575503"")";;;metalloproteases;567214;['Amino Acid, Peptide, or Protein', 'Enzyme'];4776;prevents, affects, treats, is associated with, causes, is associated with, produces, disrupts, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18394187"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26831337"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17046041"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Biochemical and biophysical research communications;22575503;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Breast cancer research : BCR, Arthritis research & therapy, Toxicon : official journal of the International Society on Toxinology, The Journal of biological chemistry, Toxicon : official journal of the International Society on Toxinology, The international journal of biochemistry & cell biology, Arthritis and rheumatism, Acta medica Croatica : casopis Hravatske akademije medicinskih znanosti;18394187, 26831337, 17046041, 26534964, 19646466, 11311852, 7575725, 15208802
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7040359"")";;;trypsin;531703;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];7914;is associated with, affects, causes, treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12415569"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10984375"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13355234"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Journal of biochemistry;7040359;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Cell biochemistry and function, The Journal of allergy and clinical immunology, Antibiotic medicine & clinical therapy (New York, NY), American practitioner and digest of treatment, The Journal of experimental medicine;12415569, 10984375, 13355234, 13545512, 14276772
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8067135"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5698696"")";;hyaluronidase;467115;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];2864;treats, prevents, is associated with, disrupts, predisposes, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25141459"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23360544"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26791217"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Zhurnal mikrobiologii, epidemiologii, i immunobiologii, The Journal of infectious diseases;8067135, 5698696;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Lymphology, Human gene therapy, The Journal of neuroscience : the official journal of the Society for Neuroscience, Pediatriia akusherstvo i ginekologiia, Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.), Ophthalmologica. Journal international d'ophtalmologie. International journal of ophthalmology. Zeitschrift fur Augenheilkunde;25141459, 23360544, 26791217, 896342, 13037886, 13917922
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23572531"")";;;arginine decarboxylase;406565;['Amino Acid, Peptide, or Protein', 'Enzyme'];348;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10431034"")";;;inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;23572531;Euretos;4;Journal of renal nutrition : the official journal of the Council on Renal Nutrition of the National Kidney Foundation;10431034
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8059571"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/123295"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12761118"")";peptide hydrolases;292878;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];9708;does not affect, disrupts, produces, causes, is associated with, is associated with, predisposes, prevents, affects, treats, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20497568"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20027316"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23746559"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Laryngologie, Rhinologie, Otologie, Infection and immunity;8059571, 123295, 12761118;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Respiratory research, PloS one, Nutrition research (New York, N.Y.), Biochemical Society transactions, The EMBO journal, The Laryngoscope, Biulleten' eksperimental'noi biologii i meditsiny, Praxis, California medicine, Journal of immunology (Baltimore, Md. : 1950), Voprosy meditsinskoi khimii;20497568, 20027316, 23746559, 12023850, 3780677, 191705, 7190449, 5819044, 13788539, 6460805, 7539566
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7051594"")";;;isomerase;292820;['Amino Acid, Peptide, or Protein', 'Enzyme'];2018;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22023915"")";;;inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Zeitschrift fur Naturforschung. Section C, Biosciences;7051594;Euretos;4;BMC research notes;22023915
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6150026"")";;;gamma-glutamyl transferase;2678065;['Amino Acid, Peptide, or Protein', 'Enzyme'];2531;is associated with, is associated with, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23344614"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20673038"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16405892"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Journal of bacteriology;6150026;Euretos, Euretos, Euretos;4, 4, 4;Polskie Archiwum Medycyny Wewnetrznej, COPD, Atherosclerosis;23344614, 20673038, 16405892
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20663851"")";;;transferase;2557428;['Amino Acid, Peptide, or Protein', 'Enzyme'];8411;is associated with, is associated with, augments, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26758944"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23150270"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22490786"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Protein engineering, design & selection : PEDS;20663851;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Current molecular pharmacology, Sub-cellular biochemistry, Journal of neuroinflammation, Canadian journal of biochemistry and cell biology = Revue canadienne de biochimie et biologie cellulaire;26758944, 23150270, 22490786, 6627106
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10353712"")";;;adenosine triphosphatases;2282940;['Amino Acid, Peptide, or Protein', 'Enzyme'];7901;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20614158"")";;;inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Biochemistry and cell biology = Biochimie et biologie cellulaire;10353712;Euretos;4;Cellular and molecular life sciences : CMLS;20614158
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23648063"")";;;lipase;2157620;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];5677;predisposes, causes, treats, affects, is associated with, prevents, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22626672"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24002947"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25770789"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Pubmed;4;Biotechnology for biofuels;23648063;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;"Anaerobe, Hepatology (Baltimore, Md.), Journal of chromatography. B, Analytical technologies in the biomedical and life sciences, Der Hautarzt; Zeitschrift fur Dermatologie, Venerologie, und verwandte Gebiete, Lipids in health and disease, Journal of pediatric surgery, Canadian journal of gastroenterology = Journal canadien de gastroenterologie";22626672, 24002947, 25770789, 18488182, 21718499, 12149693, 12522473
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17156102"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8366522"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12366839"")";endopeptidases;2147638;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];11544;disrupts, prevents, augments, treats, predisposes, affects, is associated with, causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23322905"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22841818"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22358849"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Immunology, Journal of medical microbiology, Molecular microbiology;17156102, 8366522, 12366839;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4;Science signaling, The American journal of pathology, Cell and tissue research, Arthritis and rheumatism, Archives of otolaryngology--head & neck surgery, The American journal of pathology, FEBS letters, The Journal of investigative dermatology, International journal of tissue reactions;23322905, 22841818, 22358849, 12384917, 15023835, 11106565, 3301404, 4820680, 6325358
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11261492"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2253114"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9555890"")";catalase (homo sapiens);1512276;['Amino Acid, Peptide, or Protein', 'Enzyme'];7822;affects, prevents, causes, treats, is associated with, disrupts, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23545178"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23584161"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18607538"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Canadian journal of microbiology, Canadian journal of microbiology, Journal of bacteriology;11261492, 2253114, 9555890;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;"Toxicology and applied pharmacology, Food & function, Inflammation research : official journal of the European Histamine Research Society ... [et al.], Scandinavian journal of immunology, Biochemistry international, Biochemical pharmacology, Laboratory investigation; a journal of technical methods and pathology";23545178, 23584161, 18607538, 9010496, 1333767, 12732366, 2835550
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20382766"")";;;ligase;118251;['Amino Acid, Peptide, or Protein', 'Enzyme'];6424;affects, is associated with, causes, treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24151232"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9683009"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18270169"")";inflammation;2569713;['Pathologic Function'];2,0;Euretos, Pubmed;4;Journal of bacteriology;20382766;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Journal of cellular biochemistry, European journal of pharmacology, Science signaling, Archives of biochemistry and biophysics, Canadian journal of biochemistry;24151232, 9683009, 18270169, 6775598, 6126265
