Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is not location of, is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15856902"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2174868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/346564"")";dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of parasitology, Journal of bacteriology, Journal of bacteriology;15856902, 2174868, 346564;Euretos;4;Nature;3713863
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21182874"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2034213"")";;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Journal of microbiological methods, Molecular & general genetics : MGG;21182874, 2034213;Euretos;4;Nature;3713863
bifidobacterium adolescentis;4679305;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21570698"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Marine pollution bulletin;21570698;Euretos;4;Nature;3713863
bacteroides ovatus;4678856;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2096397"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Plasmid;2096397;Euretos;4;Nature;3713863
bacteroides uniformis;4678570;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2096397"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2646276"")";;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Plasmid, Journal of bacteriology;2096397, 2646276;Euretos;4;Nature;3713863
[eubacterium] biforme;4676403;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19367605"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;American journal of primatology;19367605;Euretos;4;Nature;3713863
oxalobacter formigenes;457025;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17497294"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of Huazhong University of Science and Technology. Medical sciences = Hua zhong ke ji da xue xue bao. Yi xue Ying De wen ban = Huazhong keji daxue xuebao. Yixue Yingdewen ban;17497294;Euretos;4;Nature;3713863
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22615241"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Infection and immunity;22615241;Euretos;4;Nature;3713863
bifidobacterium bifidum;3783210;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20722058"")";;;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Inflammatory bowel diseases;20722058;Euretos;4;Nature;3713863
clostridium tetani;330973;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8843574"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3510187"")";;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3713863"")";;;parasitic diseases;369013;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Toxicon : official journal of the International Society on Toxinology, Journal of bacteriology;8843574, 3510187;Euretos;4;Nature;3713863
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17574349"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/346564"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6130119"")";plasmids;915251;['Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];10999;augments, is administered to, affects, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26586397"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17170430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23034721"")";t-lymphocyte;164375;['Cell'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Pathologie-biologie, Journal of bacteriology, Journal of general microbiology;17574349, 346564, 6130119;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine, The Journal of general virology, Integrative biology : quantitative biosciences from nano to macro, Molecular and cellular biology, Journal of immunology (Baltimore, Md. : 1950);26586397, 17170430, 23034721, 8139545, 8144959
proteus mirabilis;943113;['Bacterium', 'Species'];is not location of, is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15856902"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2174868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/346564"")";dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;affects, is administered to, produces, is part of, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22806099"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12023777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16736946"")";t-lymphocyte;164375;['Cell'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of parasitology, Journal of bacteriology, Journal of bacteriology;15856902, 2174868, 346564;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Mucosal immunology, The Journal of infectious diseases, AIDS reviews, Journal of immunology (Baltimore, Md. : 1950), Molecular and cellular biology;22806099, 12023777, 16736946, 6602169, 8139545
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4561616"")";;;nucleic acids;340992;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];6240;is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9537866"")";;;t-lymphocyte;164375;['Cell'];2,0;Euretos, Pubmed;4;The Biochemical journal;4561616;Euretos;4;Journal of hepatology;9537866
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5983457"")";;;rna;333416;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide'];19268;affects, is part of, disrupts, produces, is administered to, does not produce, is not part of, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19828602"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26383166"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16505158"")";t-lymphocyte;164375;['Cell'];2,0;Euretos, Pubmed;4;Hoppe-Seyler's Zeitschrift fur physiologische Chemie;5983457;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Journal of virology, Cancer research, Journal of medical genetics, Proceedings of the National Academy of Sciences of the United States of America, The Journal of experimental medicine, Cancer immunology, immunotherapy : CII, The American journal of medicine, Cancer immunology, immunotherapy : CII;19828602, 26383166, 16505158, 1833763, 2473156, 13680195, 6178290, 6334548
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21182874"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2034213"")";;dna;678406;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];29788;affects, is administered to, produces, is part of, augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22806099"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12023777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16736946"")";t-lymphocyte;164375;['Cell'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Journal of microbiological methods, Molecular & general genetics : MGG;21182874, 2034213;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Mucosal immunology, The Journal of infectious diseases, AIDS reviews, Journal of immunology (Baltimore, Md. : 1950), Molecular and cellular biology;22806099, 12023777, 16736946, 6602169, 8139545
